30863,1529,1,"0.08","13.90948471","0.01112759","",2,1502337134,1502423534,"web",1
30864,1538,3,"70","52.10357","36.472499","",1,1502340099,1533876099,"web",0
30865,1458,2,"0.73","156.16739025","1.14002195","",2,1502340370,1502945170,"web",1
30866,1530,1,"0.08","1.999","0.0015992","",2,1502340629,1502427029,"web",1
30867,1546,2,"0.73","42.131","0.3075563","",2,1502340720,1502945520,"web",1
30868,1544,1,"0.08","24.776","0.0198208","",2,1502340762,1502427162,"web",1
30869,1515,1,"0.08","15.0286529","0.01202292","",0,1502341631,1502428031,"web",0
30870,1550,1,"0.08","2.30647091","0.00184518","",0,1502341701,1502428101,"web",0
30871,1392,2,"0.73","40","0.292","",2,1502342067,1502946867,"web",1
30872,1542,3,"70","2","1.4","",1,1502342798,1533878798,"web",0
30873,1552,3,"70","2","1.4","",1,1502342887,1533878887,"web",0
30874,1553,3,"70","3.31679986","2.3217599","",1,1502343034,1533879034,"web",0
30875,1554,3,"70","4.5502806","3.18519642","",1,1502343144,1533879144,"web",0
30876,1555,3,"70","2","1.4","",1,1502343204,1533879204,"web",0
30877,1556,3,"70","2","1.4","",1,1502343252,1533879252,"web",0
30878,1557,3,"70","2","1.4","",1,1502343471,1533879471,"web",0
30879,1558,3,"70","2","1.4","",1,1502343503,1533879503,"web",0
30880,1559,3,"70","2","1.4","",1,1502343539,1533879539,"web",0
30881,1560,3,"70","2","1.4","",1,1502343569,1533879569,"web",0
30882,1561,3,"70","2","1.4","",1,1502343609,1533879609,"web",0
30883,1569,1,"0.08","267.56776605","0.21405421","",2,1502345320,1502431720,"web",1
30884,1571,3,"70","23.83480315","16.6843622","",1,1502345590,1533881590,"web",0
30885,1574,2,"0.73","11.48331566","0.0838282","",2,1502346275,1502951075,"web",1
30886,1575,2,"0.73","136.7","0.99791","",2,1502347744,1502952544,"web",1
30887,1461,1,"0.08","1.999","0.0015992","",2,1502348040,1502434440,"web",1
30888,1404,2,"0.73","16.33603823","0.11925308","",2,1502348450,1502953250,"web",1
30889,1485,1,"0.08","5.9999548","0.00479996","",0,1502350175,1502436575,"web",0
30890,1442,2,"0.73","5.42318168","0.03958923","",2,1502351709,1502956509,"web",1
30891,1585,1,"0.08","23.83480315","0.01906784","",2,1502351903,1502438303,"web",1
30892,1384,1,"0.08","6534.7677892","5.22781423","",2,1502352071,1502438471,"web",1
30893,1579,1,"0.08","328.79449397","0.2630356","",2,1502353038,1502439438,"web",1
30894,1393,3,"70","10","7","",1,1502353783,1533889783,"web",0
30895,1593,2,"0.73","35.42","0.258566","",2,1502354822,1502959622,"web",1
30896,1593,1,"0.08","50","0.04","",2,1502354851,1502441251,"web",1
30897,1593,2,"0.73","50.005","0.3650365","",2,1502354866,1502959666,"web",1
30898,1594,3,"70","500","350","",1,1502354989,1533890989,"web",0
30899,1594,3,"70","83.3979","58.37853","",1,1502355079,1533891079,"web",0
30900,1545,1,"0.08","17.33501741","0.01386801","",2,1502355676,1502442076,"web",1
30901,1596,2,"0.73","17.9350955","0.1309262","",2,1502355919,1502960719,"web",1
30902,1457,1,"0.08","4","0.0032","",2,1502356072,1502442472,"web",1
30903,1566,2,"0.73","3.9999456","0.0291996","",2,1502356204,1502961004,"web",1
30904,1608,1,"0.08","606","0.4848","",2,1502358037,1502444437,"web",1
30905,1452,1,"0.08","18.5553872","0.01484431","",2,1502358332,1502444732,"web",1
30906,1597,2,"0.73","110","0.803","",0,1502358882,1502963682,"web",0
30907,1468,2,"0.73","6.00015128","0.0438011","",2,1502361427,1502966227,"web",1
30908,1445,2,"0.73","380.23587988","2.77572192","",2,1502361733,1502966533,"web",1
30909,1614,3,"70","18.25","12.775","",1,1502361889,1533897889,"web",0
30910,1450,1,"0.08","5.78615629","0.00462893","",2,1502363057,1502449457,"web",1
30911,1620,2,"0.73","1","0.0073","",2,1502364527,1502969327,"web",1
30912,1521,2,"0.73","1.11","0.008103","",0,1502365116,1502969916,"web",0
30913,1396,2,"0.73","568.39674996","4.14929627","",2,1502365268,1502970068,"web",1
30914,1623,2,"0.73","0.2","0.00146","",2,1502365759,1502970559,"web",1
30915,1625,1,"0.08","48.40697164","0.03872558","",2,1502366379,1502452779,"web",1
30916,1397,2,"0.73","154","1.1242","",2,1502366737,1502971537,"web",1
30917,1590,2,"0.73","200","1.46","",2,1502367192,1502971992,"web",1
30918,1622,2,"0.73","4.2617541","0.0311108","",2,1502367256,1502972056,"web",1
30919,1626,2,"0.73","10.5","0.07665","",2,1502367400,1502972200,"web",1
30920,1636,2,"0.73","19.5467097","0.14269098","",2,1502368323,1502973123,"web",1
30921,1597,3,"70","110","77","",1,1502369358,1533905358,"web",0
30922,1641,2,"0.73","6.42239605","0.04688349","",2,1502371465,1502976265,"web",1
30923,1647,2,"0.73","1.95652272","0.01428262","",2,1502376500,1502981300,"web",1
30924,1521,1,"0.08","60.50529287","0.04840423","",0,1502377087,1502463487,"web",0
30925,1521,1,"0.08","61.61529287","0.04929223","",2,1502377223,1502463623,"web",1
30926,1648,2,"0.73","606","4.4238","",2,1502379518,1502984318,"web",1
30927,1497,2,"0.73","3.9999456","0.0291996","",2,1502381010,1502985810,"web",1
30928,1424,1,"0.08","9323.38727538","7.45870982","",2,1502381048,1502467448,"web",1
30929,1656,1,"0.08","15.95432759","0.01276346","",2,1502381126,1502467526,"web",1
30930,1657,1,"0.08","169.4154","0.13553232","",2,1502381194,1502467594,"web",1
30931,1533,1,"0.08","1.768","0.0014144","",2,1502381248,1502467648,"web",1
30932,1668,1,"0.08","12","0.0096","",2,1502386469,1502472869,"web",1
30933,1616,1,"0.08","5","0.004","",2,1502386847,1502473247,"web",1
30934,1669,2,"0.73","25","0.1825","",0,1502387259,1502992059,"web",0
30935,1669,2,"0.73","2.83506647","0.02069599","",0,1502387275,1502992075,"web",0
30936,1674,1,"0.08","209.85070746","0.16788057","",2,1502387652,1502474052,"web",1
30937,1675,2,"0.73","393","2.8689","",2,1502387814,1502992614,"web",1
30938,1679,1,"0.08","33.04","0.026432","",2,1502389655,1502476055,"web",1
30939,1665,2,"0.73","2","0.0146","",2,1502390220,1502995020,"web",1
30940,1682,1,"0.08","6.00011264","0.00480009","",2,1502392656,1502479056,"web",1
30941,1493,3,"70","319.11547372","223.3808316","",1,1502393215,1533929215,"web",0
30942,1493,2,"0.73","319.11547372","2.32954296","",2,1502393355,1502998155,"web",1
30943,1405,2,"0.73","137.5","1.00375","",2,1502393907,1502998707,"web",1
30944,1421,1,"0.08","102.91618403","0.08233295","",2,1502396265,1502482665,"web",1
30945,1381,1,"0.08","23.15292657","0.01852234","",2,1502397464,1502483864,"web",1
30946,1435,1,"0.08","15.74480474","0.01259584","",2,1502399291,1502485691,"web",1
30947,1485,1,"0.08","5.8888096","0.00471105","",2,1502400206,1502486606,"web",1
30948,1498,2,"0.73","3.64022448","0.02657364","",2,1502402092,1503006892,"web",1
30949,1440,1,"0.08","20","0.016","",2,1502402394,1502488794,"web",1
30950,1440,1,"0.08","4.7282159","0.00378257","",2,1502402410,1502488810,"web",1
30951,1437,1,"0.08","25.36131321","0.02028905","",2,1502402550,1502488950,"web",1
30952,1392,2,"0.73","60","0.438","",2,1502403050,1503007850,"web",1
30953,1481,1,"0.08","173.46610994","0.13877289","",0,1502404546,1502490946,"web",0
30954,1476,1,"0.08","10.58848529","0.00847079","",2,1502404788,1502491188,"web",1
30955,1481,1,"0.08","173.60487283","0.1388839","",2,1502405209,1502491609,"web",1
30956,1688,3,"70","1280.58","896.406","",1,1502405627,1533941627,"web",0
30957,1689,2,"0.73","2.13092848","0.01555578","",2,1502406242,1503011042,"web",1
30958,1407,1,"0.08","2.16838682","0.00173471","",2,1502407496,1502493896,"web",1
30959,1387,2,"0.73","28.15351182","0.20552064","",2,1502409368,1503014168,"web",1
30960,1487,1,"0.08","1402","1.1216","",2,1502410271,1502496671,"web",1
30961,1691,2,"0.73","95.33921258","0.69597625","",2,1502410753,1503015553,"web",1
30962,1406,2,"0.73","4.049878","0.02956411","",0,1502412566,1503017366,"web",1
30963,1419,1,"0.08","71.25695","0.05700556","",2,1502413138,1502499538,"web",1
30964,1490,3,"70","1","0.7","",0,1502414060,1533950060,"web",0
30965,1486,1,"0.08","2.00159","0.00160127","",2,1502414714,1502501114,"web",1
30966,1509,1,"0.08","170","0.136","",2,1502415814,1502502214,"web",1
30967,1685,2,"0.73","6.99","0.051027","",0,1502416210,1503021010,"web",1
30968,1415,1,"0.08","10.7978352","0.00863827","",2,1502416314,1502502714,"web",1
30969,1506,2,"0.73","102.17679985","0.74589064","",2,1502417491,1503022291,"web",1
30970,1501,1,"0.08","12.25","0.0098","",2,1502417728,1502504128,"web",1
30971,1402,1,"0.08","14.98430138","0.01198744","",2,1502418329,1502504729,"web",1
30972,1510,1,"0.08","14","0.0112","",2,1502418803,1502505203,"web",1
30973,1544,2,"0.73","20","0.146","",2,1502427222,1503032022,"web",1
30974,1544,1,"0.08","4.77637","0.0038211","",2,1502427240,1502513640,"web",1
30975,1532,1,"0.08","2.47524393","0.0019802","",2,1502427872,1502514272,"web",1
30976,1532,2,"0.73","5","0.0365","",2,1502427905,1503032705,"web",1
30977,1699,1,"0.08","47.66960629","0.03813569","",2,1502429919,1502516319,"web",1
30978,1700,1,"0.08","2358.90128118","1.88712102","",2,1502431075,1502517475,"web",1
30979,1398,1,"0.08","1258.738","1.0069904","",2,1502431935,1502518335,"web",1
30980,1379,1,"0.08","5","0.004","",2,1502432365,1502518765,"web",1
30981,1379,1,"0.08","5","0.004","",2,1502432371,1502518771,"web",1
30982,1701,3,"70","292.51803861","204.76262703","",1,1502435885,1533971885,"web",0
30983,1706,1,"0.08","148.3","0.11864","",2,1502436747,1502523147,"web",1
30984,1530,1,"0.08","2.0005892","0.00160047","",2,1502437551,1502523951,"web",1
30985,1707,2,"0.73","42.62792242","0.31118383","",2,1502438765,1503043565,"web",1
30986,1384,1,"0.08","6539.99559343","5.23199647","",2,1502438989,1502525389,"web",1
30987,1589,2,"0.73","21.84134688","0.15944183","",2,1502440756,1503045556,"web",1
